,PWGTP,count_target,count_deidentified
0,11,433,466
1,4,432,386
2,9,417,299
3,2,408,381
4,15,405,491
5,12,394,386
6,17,390,323
7,5,386,394
8,14,382,447
9,6,382,434
10,16,382,364
11,19,381,389
12,7,381,353
13,18,375,350
14,0,370,357
15,1,368,288
16,8,354,310
17,3,346,521
18,10,329,349
19,13,319,346
