,WGTP,count_target,count_deidentified
0,0,473,452
1,3,435,373
2,11,418,474
3,14,416,424
4,16,408,425
5,5,399,378
6,4,389,526
7,8,388,292
8,7,386,292
9,19,381,359
10,18,380,385
11,17,377,382
12,9,374,338
13,12,371,342
14,15,360,373
15,10,356,369
16,6,353,410
17,2,345,451
18,13,341,392
19,1,284,197
