,INDP_CAT,count_target,count_deidentified
0,-1,2703,2603
1,10,826,893
2,11,564,602
3,12,539,533
4,6,493,485
5,4,441,443
6,9,415,410
7,14,408,356
8,3,250,270
9,16,201,221
10,15,195,204
11,8,150,141
12,7,149,168
13,13,129,138
14,5,89,85
15,2,34,31
16,0,18,22
17,17,15,11
18,18,14,16
19,1,1,2
