,EDU,count_target,count_deidentified
0,9,1777,1850
1,5,1147,1172
2,7,1069,1052
3,10,992,989
4,3,668,671
5,4,474,481
6,8,454,496
7,-1,205,191
8,2,203,136
9,12,199,208
10,11,180,182
11,1,158,121
12,6,108,85
