,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.026663716308152254,0.0054152199477512375,,0.012947681328595986,0.01961603323035945,0.005681330906949583,-0.00670497162197653
SEX,-0.026663716308152254,-4.107825191113079e-15,0.041962125081260584,,0.013162188174610474,-0.0053960976501357324,-0.01870660803514164,0.011585421400557284
MSP,0.0054152199477512375,0.041962125081260584,0.0,,-0.010216648168285158,0.02514335575425766,-0.0020014129267134813,-0.028944868774748042
RAC1P,,,,,,,,
HOUSING_TYPE,0.012947681328595986,0.013162188174610474,-0.010216648168285158,,-8.548717289613705e-15,0.012405752620247346,-0.007398217385090854,-0.01808483258343927
OWN_RENT,0.01961603323035945,-0.0053960976501357324,0.02514335575425766,,0.012405752620247346,0.0,0.014316922925261462,-0.001968124724826239
DVET,0.005681330906949583,-0.01870660803514164,-0.0020014129267134813,,-0.007398217385090854,0.014316922925261462,0.0,-0.0357726272759286
DEYE,-0.00670497162197653,0.011585421400557284,-0.028944868774748042,,-0.01808483258343927,-0.001968124724826239,-0.0357726272759286,4.440892098500626e-16
