,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-1.1102230246251565e-16,-0.03662145840465303,0.07969034530678595,0.018165440379217038,-0.046157432485027926,0.05057331392990523,0.04120540070124823,-0.0029595046604737885,,0.05452775454085253
SEX,-0.036621458404653036,-2.220446049250313e-16,0.0116681429638138,-0.02435243238251198,0.042444314082961544,-0.029915738629055368,-0.02040840726621545,0.048421661086202786,,-0.01243294925400023
MSP,0.07969034530678595,0.011668142963813799,-2.220446049250313e-16,-0.057200156469825465,-0.09605614842239688,-0.05969685589097856,0.1148841526417669,0.11027853401654222,,0.026849176976568474
RAC1P,0.01816544037921705,-0.02435243238251198,-0.057200156469825465,-2.220446049250313e-16,0.0016329608509444151,-0.11350900900949583,0.0756539469918873,0.07557608467873743,,0.006167494063430796
HOUSING_TYPE,-0.04615743248502792,0.042444314082961544,-0.09605614842239688,0.0016329608509444151,-2.220446049250313e-16,0.21866815931146943,0.001551892311271466,0.05598211717884885,,0.027564494379934516
OWN_RENT,0.050573313929905224,-0.029915738629055368,-0.05969685589097856,-0.11350900900949583,0.21866815931146938,-1.1102230246251565e-16,0.02436968534458809,0.026361103320711034,,0.030090466028399786
EDU,0.041205400701248174,-0.02040840726621545,0.11488415264176693,0.07565394699188731,0.001551892311271466,0.02436968534458809,0.0,-0.09414667377262492,,-0.04377502316402669
PINCP_DECILE,-0.0029595046604737885,0.048421661086202786,0.11027853401654222,0.07557608467873743,0.05598211717884887,0.026361103320711038,-0.09414667377262492,0.0,,-0.0030045167975172905
DVET,,,,,,,,,,
DEYE,0.054527754540852534,-0.01243294925400023,0.02684917697656848,0.006167494063430796,0.027564494379934516,0.030090466028399786,-0.04377502316402669,-0.003004516797517287,,1.1102230246251565e-16
