,SEX,OWN_RENT,DPHY,DEYE,DEAR
SEX,0.0,0.002315651098948804,0.003046781015456872,0.001163888946273027,-0.008206659570830202
OWN_RENT,0.002315651098948804,-1.1102230246251565e-16,-0.003311038695873611,0.012396548289303725,0.00048277267121001055
DPHY,0.0030467810154568703,-0.003311038695873611,0.0,-0.016276909555795346,0.004535106121497351
DEYE,0.001163888946273027,0.012396548289303725,-0.016276909555795346,1.1102230246251565e-16,0.03764897141368673
DEAR,-0.008206659570830197,0.00048277267121001055,0.004535106121497351,0.037648971413686755,-1.1102230246251565e-16
