,AGEP,count_target,count_deidentified
0,4,196,168
1,9,179,183
2,13,172,163
3,3,167,140
4,5,159,161
5,1,158,88
6,10,157,158
7,6,150,156
8,0,145,162
9,8,141,120
10,12,139,110
11,17,134,190
12,2,129,142
13,11,127,121
14,7,123,125
15,18,122,153
16,15,119,131
17,14,117,134
18,16,113,126
19,19,108,119
