,feature,divergence
1,AGEP,2.07921589688507
9,PINCP_DECILE,1.0799870466321244
10,POVPIP,0.44212881326044795
7,NPF,0.33934061107974145
6,NOC,0.14063282592158904
3,MSP,0.1263047814175844
0,PUMA,0.023157334113076744
5,RAC1P,0.02250795964407295
4,HISP,0.021888691017724525
8,OWN_RENT,0.020925182312286503
2,SEX,0.011857913024496236
