,EDU,count_target,count_deidentified
0,9,1777,1771
1,5,1147,1145
2,7,1069,1067
3,10,992,994
4,3,668,667
5,4,474,474
6,8,454,452
7,-1,205,213
8,2,203,204
9,12,199,199
10,11,180,180
11,1,158,159
12,6,108,109
