,RAC1P,count_target,count_deidentified
0,1,2067.0,2175
1,2,279.0,183
2,8,102.0,95
3,9,79.0,75
4,6,75.0,70
5,3,6.0,16
6,7,4.0,5
7,4,0.0,3
8,5,0.0,2
