,EDU,count_target,count_deidentified
0,7,1715,1725
1,5,1590,1648
2,9,1574,1602
3,3,1096,1046
4,4,817,822
5,10,550,535
6,8,539,494
7,6,400,380
8,-1,301,297
9,2,272,299
10,1,246,257
11,11,104,94
12,12,72,77
