,INDP_CAT,count_target,count_deidentified
0,-1,3714,3615
1,6,663,665
2,4,588,605
3,10,579,598
4,11,563,514
5,12,493,509
6,14,459,485
7,9,390,421
8,7,381,394
9,3,357,349
10,15,315,338
11,16,222,227
12,5,193,193
13,13,91,73
14,8,85,82
15,1,64,84
16,2,38,47
17,18,33,28
18,17,26,16
19,0,22,33
