,AGEP,count_target,count_deidentified
0,14,562,611
1,4,544,591
2,17,536,516
3,0,516,536
4,8,484,526
5,2,483,518
6,5,471,437
7,9,470,439
8,19,470,419
9,11,468,452
10,12,462,497
11,7,453,431
12,18,443,439
13,15,437,447
14,10,436,410
15,1,426,437
16,6,425,444
17,13,421,437
18,3,385,271
19,16,384,418
