,NPF,count_target,count_deidentified
0,2,2568,2508
1,3,1685,1625
2,4,1645,1628
3,-1,1273,1331
4,5,1156,1182
5,6,569,568
6,7,275,309
7,8,81,90
8,13,13,24
9,11,11,11
