,POVPIP,count_target,count_deidentified
0,16,3401,3426
1,3,467,479
2,7,460,442
3,10,460,470
4,8,459,458
5,2,457,447
6,0,454,471
7,11,451,451
8,1,450,504
9,4,448,431
10,5,447,433
11,9,447,398
12,6,445,442
13,12,231,242
14,-1,199,182
