,PWGTP,count_target,count_deidentified
0,5,520,543
1,7,519,490
2,10,502,483
3,13,486,476
4,15,484,492
5,1,475,519
6,3,475,491
7,18,466,438
8,16,465,482
9,17,461,431
10,19,461,474
11,4,461,466
12,14,454,490
13,2,453,448
14,11,451,471
15,0,448,473
16,12,447,450
17,9,436,378
18,8,412,389
19,6,400,392
