,AGEP,count_target,count_deidentified
0,13,490,426
1,9,426,408
2,17,424,392
3,6,414,414
4,0,413,410
5,10,408,361
6,4,404,370
7,5,390,393
8,18,387,483
9,19,379,788
10,1,375,386
11,3,374,331
12,16,372,318
13,8,355,291
14,7,346,344
15,14,342,279
16,12,339,365
17,15,335,315
18,2,332,284
19,11,329,276
