,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,636,949,313
1,5%,820,949,129
2,10%,873,949,76
3,20%,918,949,31
4,30%,939,949,10
5,40%,950,949,1
6,50%,961,949,12
7,60%,965,949,16
8,70%,974,949,25
9,80%,979,949,30
10,90%,986,949,37
