,feature,divergence
22,PWGTP,13.297895339388024
23,WGTP,10.49845514532412
10,DENSITY,4.6863533930097425
14,PINCP,3.425560337407472
1,AGEP,1.8854557207498384
16,POVPIP,1.2777786532612636
11,INDP,1.0840242202305648
15,PINCP_DECILE,1.0653122564062951
13,EDU,1.0158960673666555
7,NPF,0.4432357020231385
12,INDP_CAT,0.3491693173690302
3,MSP,0.2916564365358474
5,RAC1P,0.1959593325343921
6,NOC,0.14024828138191148
0,PUMA,0.13216215041140855
4,HISP,0.1273497913094121
2,SEX,0.05467716257749622
19,DPHY,0.032073750844916094
9,OWN_RENT,0.024587253146913873
21,DEAR,0.008971924204024574
8,HOUSING_TYPE,0.008881573364209076
18,DREM,0.008591964886501699
17,DVET,0.007598183375382441
20,DEYE,0.0010507319505621698
