,RAC1P,count_target,count_deidentified
0,1,3009.0,3089
1,2,987.0,1019
2,6,593.0,469
3,3,436.0,418
4,8,372.0,301
5,9,267.0,116
6,5,20.0,10
7,7,12.0,118
8,4,0.0,75
