,NPF,count_target,count_deidentified
0,2,2568,2575
1,3,1685,1685
2,4,1645,1631
3,-1,1273,1277
4,5,1156,1148
5,6,569,564
6,7,275,271
7,8,81,91
8,13,13,17
9,11,11,17
