,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1682
1,0,990,979
2,8,913,921
3,9,875,878
4,7,863,862
5,6,799,800
6,5,777,787
7,3,713,707
8,4,693,695
9,2,624,621
10,1,347,344
