,Target samples,Deid. samples
0,98,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,29,2
7,13,1
8,0,0
9,0,0
10,0,0
11,93,12
12,0,0
13,0,0
14,0,0
15,11,2
16,0,0
17,0,0
18,0,0
19,21,5
20,65,16
21,54,14
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,42,22
35,0,0
36,251,140
37,0,0
38,0,0
39,70,45
40,165,109
41,0,0
42,0,0
43,0,0
44,0,0
45,31,25
46,0,0
47,0,0
48,0,0
49,0,0
50,8226,8246
51,0,0
52,0,0
53,7,8
54,0,0
55,0,0
56,8,10
57,11,15
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,18,31
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,3,7
71,0,0
72,0,0
73,0,0
74,0,0
75,3,9
76,0,0
77,0,0
78,36,128
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,8,53
88,0,0
89,1,8
90,6,56
91,0,0
92,6,71
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,241
