,EDU,count_target,count_deidentified
0,9,1777,1856
1,5,1147,1105
2,7,1069,1125
3,10,992,1053
4,3,668,646
5,4,474,428
6,8,454,441
7,-1,205,178
8,2,203,201
9,12,199,190
10,11,180,166
11,1,158,148
12,6,108,97
