,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,1075
1,9,869,959
2,8,782,867
3,7,733,751
4,6,678,660
5,4,593,566
6,0,591,609
7,1,591,569
8,2,570,495
9,3,557,584
10,5,550,499
