,PINCP,count_target,count_deidentified
0,-1,1120,1075
1,0,578,604
2,10,387,343
3,4,354,295
4,13,353,346
5,15,348,393
6,8,345,352
7,2,328,344
8,7,328,305
9,19,327,380
10,6,326,344
11,12,326,343
12,17,326,323
13,16,325,351
14,18,325,377
15,3,323,297
16,5,298,298
17,9,295,257
18,14,276,310
19,11,273,261
20,1,73,36
