,PINCP,count_target,count_deidentified
0,-1,745,856
1,1,713,529
2,5,286,129
3,6,276,77
4,4,253,206
5,7,253,46
6,3,251,98
7,12,248,205
8,10,247,280
9,15,240,277
10,11,230,140
11,9,226,89
12,8,222,104
13,18,210,466
14,13,201,149
15,16,188,221
16,14,180,169
17,19,175,833
18,17,165,469
19,2,94,75
20,0,6,65
