,NPF,count_target,count_deidentified
0,-1,2151,1755
1,2,1073,1158
2,3,784,799
3,4,691,882
4,5,372,497
5,6,183,209
6,8,65,56
7,7,57,39
8,12,12,68
9,11,11,8
10,10,10,12
