,WGTP,count_target,count_deidentified
0,19,219,195
1,18,212,235
2,17,180,155
3,2,179,131
4,12,153,168
5,11,149,140
6,10,144,118
7,16,139,114
8,5,136,159
9,9,133,122
10,1,130,145
11,7,124,147
12,13,115,166
13,14,107,108
14,3,105,106
15,4,100,112
16,15,98,120
17,6,84,86
18,8,79,90
19,0,39,70
