,NPF,count_target,count_deidentified
0,2,739.0,710
1,3,487.0,551
2,4,433.0,477
3,5,396.0,378
4,-1,315.0,324
5,6,150.0,137
6,7,84.0,92
7,13,13.0,9
8,8,8.0,8
9,11,0.0,1
