,INDP_CAT,count_target,count_deidentified
0,-1,1050,1122
1,10,190,191
2,6,177,192
3,11,169,151
4,14,150,145
5,4,130,140
6,12,125,138
7,7,119,130
8,9,116,105
9,15,100,103
10,3,85,85
11,16,67,58
12,5,56,46
13,13,29,26
14,8,22,14
15,1,14,12
16,18,9,11
17,17,8,6
18,2,6,8
19,0,3,4
