,PINCP,count_target,count_deidentified
0,-1,504,516
1,1,280,296
2,11,124,97
3,5,115,126
4,17,113,101
5,4,113,101
6,15,112,111
7,13,112,144
8,9,112,95
9,16,109,114
10,6,107,127
11,14,105,87
12,12,104,118
13,3,103,126
14,8,102,112
15,10,98,100
16,18,95,95
17,7,92,101
18,19,89,76
19,2,33,43
20,0,3,1
