,RAC1P,count_target,count_deidentified
0,1,2055.0,2073.0
1,2,281.0,289.0
2,6,102.0,118.0
3,8,92.0,84.0
4,9,77.0,96.0
5,3,10.0,22.0
6,4,4.0,0.0
7,7,4.0,4.0
8,5,0.0,1.0
