,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,856,982,126
1,5%,929,982,53
2,10%,948,982,34
3,20%,965,982,17
4,30%,976,982,6
5,40%,978,982,4
6,50%,984,982,2
7,60%,987,982,5
8,70%,989,982,7
9,80%,991,982,9
10,90%,993,982,11
