,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,0.08035843047715166,-0.027228854293066485,-0.04076493671383383,-0.13183771131230948,0.0930107812014441,0.008766904126011277,0.02033982101969517,-0.012190955634546183,-0.011402821443690286
SEX,0.08035843047715166,0.0,-0.015690151480978326,0.024019657806398954,-0.22977750024030788,0.1716452631993346,-0.09183140515644772,0.018636377878992222,0.009600059607091996,-0.16383899444229966
MSP,-0.027228854293066485,-0.015690151480978326,0.0,0.01441071543290116,0.026058575685802943,-0.007522696634434818,-0.045528669385084125,-0.04903103019221834,-0.007893383324503483,-0.020208386868564847
RAC1P,-0.04076493671383383,0.024019657806398954,0.01441071543290116,-5.329070518200751e-15,-0.01353860910025741,0.018809555594137384,-0.0211239624751645,-0.025168755274956073,-0.024206964102050647,-0.008157129800792261
HOUSING_TYPE,-0.13183771131230948,-0.22977750024030788,0.026058575685802943,-0.01353860910025741,3.885780586188048e-15,-0.025390004742370076,-0.030071689532953146,-0.011056211145478945,-0.011212925043880662,0.054824467812166766
OWN_RENT,0.0930107812014441,0.1716452631993346,-0.007522696634434818,0.018809555594137384,-0.025390004742370076,3.774758283725532e-15,-0.016513208735651375,-0.021692681779960435,0.0027255503493831138,-0.05341772388743808
EDU,0.008766904126011277,-0.09183140515644772,-0.045528669385084125,-0.0211239624751645,-0.030071689532953146,-0.016513208735651375,1.2212453270876722e-15,0.008948655017299356,0.025018564220380325,0.024038938462021826
PINCP_DECILE,0.02033982101969517,0.018636377878992222,-0.04903103019221834,-0.025168755274956073,-0.011056211145478945,-0.021692681779960435,0.008948655017299356,0.0,0.001307312845003586,0.015694620599137676
DVET,-0.012190955634546183,0.009600059607091996,-0.007893383324503483,-0.024206964102050647,-0.011212925043880662,0.0027255503493831138,0.025018564220380325,0.001307312845003586,-6.661338147750939e-16,0.06114359539335843
DEYE,-0.011402821443690286,-0.16383899444229966,-0.020208386868564847,-0.008157129800792261,0.054824467812166766,-0.05341772388743808,0.024038938462021826,0.015694620599137676,0.06114359539335843,2.55351295663786e-15
