,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-1.7763568394002505e-15,0.06520508619861284,0.0016457316925618803,0.026538754390017655,0.028540026282606514,0.03204075700313972,-0.05012346239726066,-0.003887091810680504,0.052269083452728266,-0.015624267014632268,0.024479161032098795,0.005609491945758345,0.007180343101875028,0.015895318115407397,0.017122828794432027,-0.009238076737277365,-0.010084758152818236,-0.0315449176411627,-0.012747647760177262
AGEP,0.06520508619861284,-8.881784197001252e-16,0.0033126691611681247,-0.07812760614474114,0.047471148238474245,0.03340141840888774,0.07232545308535648,0.13102274519197826,-0.05210971348564128,0.0854690486641706,-0.06738152043458567,0.10674314010019822,-0.0894066387583432,-0.07671377384939004,-0.11842328704479765,-0.0819049026753143,-0.0692454113676195,0.06445684053711405,0.12632417955502734
SEX,0.0016457316925618803,0.0033126691611681247,9.992007221626409e-16,-0.014728201132875892,-0.018786047713178728,0.03150369241322528,0.026921831532192582,0.033635473874781247,0.08045433010026963,-0.029271814262022546,0.0017393956946995665,0.027848651747115084,0.004731922876372599,0.00015384699811568647,0.07806928828316458,-0.05487096315782047,-0.03997026541447313,-0.00046778230531259284,-0.03389584420740745
MSP,0.026538754390017655,-0.07812760614474114,-0.014728201132875892,0.0,0.0020641283077171627,0.03226364541431028,0.026427022564514124,0.11049624699490024,0.008551810231388263,-0.07349879252069436,-0.03133172674010952,-0.04170725884009982,-0.04885163425752598,-0.07667565132190629,-0.0014002947045502739,-0.045144308443874764,-0.03668335433387193,0.05137423576395458,0.0111014307456218
HISP,0.028540026282606514,0.047471148238474245,-0.018786047713178728,0.0020641283077171627,3.3306690738754696e-16,-0.051770228783755534,-0.08443512924014714,0.016548134246965315,-0.03984990861742129,-0.04305615164798328,-0.027266107757787067,0.0005121747651460895,-0.018193370036346163,0.012157644692780828,0.02276206616719414,-0.042861332222597776,-0.05173329209966461,0.01401007918096571,-0.009001175857916025
RAC1P,0.03204075700313972,0.03340141840888774,0.03150369241322528,0.03226364541431028,-0.051770228783755534,1.1102230246251565e-16,0.020033186265342784,0.009819049384814323,-0.03395146053528938,0.00868248451946219,-0.03345878731753677,0.010273543317838547,0.023675561741374813,0.010292566471114775,-0.006070142849130469,0.020576215331375027,0.016894798796971224,-0.007595816543776307,0.005001266250119733
NOC,-0.05012346239726066,0.07232545308535648,0.026921831532192582,0.026427022564514124,-0.08443512924014714,0.020033186265342784,2.220446049250313e-15,-0.20023774775566372,0.0821111829318138,0.07560326319630742,0.06225640513261235,0.050362543975137786,0.07037630486813218,0.02121053614881796,0.0427813046902745,0.011097709288309499,-0.0028112292912503833,-0.03567416576681012,-0.06959138551410088
NPF,-0.003887091810680504,0.13102274519197826,0.033635473874781247,0.11049624699490024,0.016548134246965315,0.009819049384814323,-0.20023774775566372,0.0,0.0671882461427532,0.09056375405221445,0.015506139467156982,0.1129854294907495,0.09775078109238283,0.06168021830964593,0.0372241178363068,0.017744040983748502,-0.003525106888665905,-0.04496573941027053,-0.06918863094800767
HOUSING_TYPE,0.052269083452728266,-0.05210971348564128,0.08045433010026963,0.008551810231388263,-0.03984990861742129,-0.03395146053528938,0.0821111829318138,0.0671882461427532,0.0,-0.045984545209693306,-0.05305711202378417,-0.08515346890878818,-0.013280197396459352,-0.01848832494673827,0.014876377036034989,-0.011676063609333133,0.01958984189469477,0.028334264895763035,-0.006172842376684806
OWN_RENT,-0.015624267014632268,0.0854690486641706,-0.029271814262022546,-0.07349879252069436,-0.04305615164798328,0.00868248451946219,0.07560326319630742,0.09056375405221445,-0.045984545209693306,3.3306690738754696e-15,0.014123931493970638,-0.08532705958277707,-0.03569964169178921,-0.06064667463302681,-0.023739401272514254,-0.0060264315832492706,-0.0109167323054402,0.009014184459752526,-0.013291589260558595
