,INDP_CAT,count_target,count_deidentified
0,-1,1011,1009
1,10,188,162
2,6,167,178
3,4,167,165
4,11,162,178
5,14,157,131
6,12,133,138
7,9,113,108
8,3,100,108
9,15,99,90
10,7,96,115
11,5,64,54
12,16,53,52
13,13,27,18
14,8,20,18
15,1,20,26
16,17,15,13
17,18,11,22
18,0,5,12
19,2,4,23
