,EDU,count_target,count_deidentified
0,9,509,511
1,7,477,465
2,5,412,437
3,3,270,291
4,4,220,230
5,10,177,168
6,8,153,164
7,6,120,114
8,-1,82,92
9,1,64,59
10,2,53,53
11,11,47,24
12,12,28,12
