,feature,divergence
0,AGEP,3.440433749257279
3,RAC1P,2.512587783225122
2,MSP,0.6700978283989224
5,OWN_RENT,0.09304320988935562
1,SEX,0.07277992401509459
4,HOUSING_TYPE,0.02631355880546704
7,DEYE,0.01712132659548994
6,DVET,0.012444262966123385
