,NOC,count_target,count_deidentified
0,0,5155,6042
1,2,1428,993
2,1,1213,1301
3,3,888,500
4,4,235,175
5,-1,226,55
6,5,78,84
7,6,31,44
8,11,13,46
9,7,9,36
