,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,974,998,24
1,5%,985,998,13
2,10%,990,998,8
3,20%,994,998,4
4,30%,991,998,7
5,40%,997,998,1
6,50%,997,998,1
7,60%,997,998,1
8,70%,997,998,1
9,80%,998,998,0
10,90%,998,998,0
