,feature,divergence
1,AGEP,0.19233367481775132
9,PINCP_DECILE,0.04247879296259033
0,PUMA,0.0377742887214485
10,POVPIP,0.028880866425992774
3,MSP,0.024216709495323965
7,NPF,0.01224917744973118
5,RAC1P,0.010238838318967467
6,NOC,0.006519585768048007
8,OWN_RENT,0.00473594143212154
4,HISP,0.0035196402417405404
2,SEX,0.0019402629557666584
