,POVPIP,count_target,count_deidentified
0,16,9972,9972
1,-1,1513,1523
2,8,1318,1308
3,3,1311,1341
4,10,1297,1249
5,4,1296,1285
6,6,1292,1289
7,1,1286,1310
8,11,1284,1220
9,2,1283,1275
10,7,1276,1296
11,0,1271,1281
12,5,1264,1278
13,9,1257,1291
14,12,333,335
