,NPF,count_target,count_deidentified
0,-1,8043,8046
1,2,6625,6620
2,4,4317,4322
3,3,4213,4203
4,5,2300,2291
5,6,1000,987
6,7,346,352
7,8,235,223
8,9,75,81
9,10,41,48
10,12,36,47
11,11,22,33
