,PUMA,count_target,count_deidentified
0,8,2496,2491
1,16,2298,2296
2,12,1978,1979
3,5,1574,1566
4,19,1570,1565
5,2,1547,1552
6,7,1374,1373
7,13,1365,1369
8,3,1326,1322
9,18,1269,1274
10,17,1250,1251
11,4,1231,1233
12,10,1185,1187
13,15,1154,1156
14,1,1051,1043
15,9,1028,1026
16,11,1002,1011
17,14,963,976
18,6,855,853
19,0,737,730
