,PINCP,count_target,count_deidentified
0,-1,398,463
1,1,283,267
2,8,127,50
3,4,125,75
4,19,122,210
5,7,118,88
6,13,118,121
7,5,116,115
8,3,113,84
9,10,110,95
10,11,109,108
11,14,108,79
12,17,108,127
13,16,106,106
14,9,105,110
15,15,104,120
16,6,103,77
17,12,100,77
18,18,95,120
19,2,40,99
20,0,4,3
