,WGTP,count_target,count_deidentified
0,5,229,0.0
1,2,206,0.0
2,4,196,0.0
3,7,194,0.0
4,6,159,2057.0
5,3,154,0.0
6,17,148,326.0
7,0,137,0.0
8,11,126,0.0
9,18,122,101.0
10,9,114,0.0
11,12,113,0.0
12,8,105,0.0
13,14,104,0.0
14,10,95,0.0
15,19,92,110.0
16,13,90,0.0
17,16,80,0.0
18,15,77,0.0
19,1,71,0.0
