,feature,divergence
13,PINCP,3.000153224845364
1,AGEP,2.078798500211616
15,POVPIP,0.7638669009259809
12,EDU,0.3350297431493805
14,PINCP_DECILE,0.29252682964467336
11,INDP_CAT,0.1725258906018925
0,PUMA,0.12406363743102033
7,NPF,0.10277437211385275
10,DENSITY,0.08784365299629632
6,NOC,0.07071958056826323
3,MSP,0.0591571389119028
16,DVET,0.04546567244634746
4,HISP,0.03127198532813165
19,DEYE,0.018118334224517998
5,RAC1P,0.015886626692133147
17,DREM,0.010911454234936842
9,OWN_RENT,0.009260966423870406
8,HOUSING_TYPE,0.007874746010761824
18,DPHY,0.0036722846793527386
20,DEAR,0.002247442896748386
2,SEX,0.0016591367418166136
