,POVPIP,count_target,count_deidentified
0,16,3401,3248
1,3,467,325
2,7,460,701
3,10,460,193
4,8,459,307
5,2,457,297
6,0,454,669
7,11,451,643
8,1,450,675
9,4,448,522
10,5,447,254
11,9,447,206
12,6,445,706
13,12,231,297
14,-1,199,233
