,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1698
1,0,990,1009
2,8,913,865
3,9,875,873
4,7,863,864
5,6,799,786
6,5,777,793
7,3,713,710
8,4,693,692
9,2,624,617
10,1,347,369
