,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,1.1102230246251565e-16,0.017490576084464367,0.002652563048810837,-0.011144158405384146,0.00044332921530117024,-0.0109834989533881,-0.0008177824047522295,0.027566792560363734,-0.0031242189863540013,0.0020197144197768822,-0.0012985451339624365,-0.0035501233415699707,0.010023848980839863,0.0009424217037021718,0.012701001257566367,-0.007111966789342767,0.003651856191963889,-0.017095045621716497,-0.02219150293298317
AGEP,0.017490576084464367,0.0,-0.008404819549949732,-0.008698414525091208,0.11937281996189046,0.08580869982964424,0.21169059270063684,0.2081669818317903,-0.03631463509126527,0.0713520581950948,-0.010448245266801225,0.08103239578060016,-0.09330424937796838,-0.06918780682675246,-0.07277354173940112,-0.026408353268946555,0.055778801168083626,0.09889935550529076,0.1941784157525743
SEX,0.002652563048810837,-0.008404819549949726,0.0,-8.370131106836404e-05,0.010423538822295337,-0.0030633329733298275,-0.003004082865518627,0.01455923216931249,0.03663757461529031,-0.017830312293773024,-0.021098840335101406,-0.014961800357604816,-0.008648373349439274,-0.013822127012516672,0.11884226415615153,-0.021921404027866454,-0.01471639608651579,0.01564428791523788,-0.02217660572893134
MSP,-0.011144158405384148,-0.008698414525091236,-8.37013110683675e-05,0.0,-0.02998307908067462,-0.011572996361941682,0.03971535705388235,0.015284063484786226,-0.03796664344694295,0.018226914760728588,-0.03021367486047507,-0.013747899914007156,-0.06043587312828186,-0.01815906501874684,0.0015151660809917984,-0.00012864203218038162,0.028796432081823448,0.045579817186103704,0.041835543602071645
HISP,0.00044332921530116677,0.11937281996189046,0.010423538822295337,-0.029983079080674626,1.1102230246251565e-16,-0.08885975980412252,-0.00388283151112942,-0.0460740941985672,0.026550434594449043,-0.00412978135670955,-0.013390452273536153,-0.00031261051830851205,0.12265144485359876,0.06066854900790822,0.04944409799378253,-0.009379333948744559,-0.03354113484631433,0.008247789688431983,-0.025313809972527364
RAC1P,-0.0109834989533881,0.08580869982964423,-0.0030633329733298267,-0.011572996361941678,-0.08885975980412252,0.0,-0.06358677129353713,-0.0678319344793149,0.0733796854451215,-0.03693411822153163,-0.09436062814450931,-0.014211239288603655,0.03598268062057727,0.07044682558349316,0.0032330021837862224,2.746405414432579e-05,-0.009474045822038767,-0.009440818604748658,-0.05710625802996255
NOC,-0.0008177824047522291,0.21169059270063678,-0.003004082865518627,0.03971535705388235,-0.0038828315111294476,-0.06358677129353714,2.220446049250313e-16,-0.07775753791086781,0.08244338839350127,-0.030353933025840024,0.02061614550970309,-0.07188747578040519,0.052167299875435,0.012105926198657191,0.03272526747744139,-0.0317032134998633,-0.07302630326761794,-0.08817437679705065,-0.12109901117024137
NPF,0.027566792560363734,0.2081669818317903,0.014559232169312486,0.01528406348478617,-0.0460740941985672,-0.0678319344793149,-0.07775753791086781,1.1102230246251565e-16,0.09111135927110796,-0.020773431386450485,0.0530875784707347,-0.05483767245952062,0.10056318682801368,0.0631996361320459,0.03981813434880066,-0.01630886408159332,-0.05592102371043598,-0.06268126725701614,-0.120644635782782
HOUSING_TYPE,-0.003124218986354002,-0.03631463509126527,0.03663757461529031,-0.03796664344694295,0.02655043459444904,0.0733796854451215,0.0824433883935013,0.09111135927110794,-1.1102230246251565e-16,0.019577137878265594,-0.002828035755607909,0.021358969182726523,-0.021946357860313886,-0.018408209819370032,0.04190668055155891,-0.018857493735773112,0.04395491552986305,0.08036749701557036,0.0838131206722694
OWN_RENT,0.0020197144197768753,0.07135205819509478,-0.017830312293773024,0.01822691476072858,-0.004129781356709543,-0.036934118221531614,-0.030353933025840024,-0.02077343138645048,0.019577137878265538,0.0,0.004188408581156856,-0.046243533281259075,0.02255993057756573,0.02838188577967462,-0.0013899918758909346,0.008306808320814341,0.006238196465302851,-0.013501228949126226,-0.053035089023705205
