,RAC1P,count_target,count_deidentified
0,1,15094,2947
1,2,7161,3656
2,6,2211,3109
3,8,904,2778
4,3,877,3132
5,9,876,2683
6,5,97,2505
7,7,31,2526
8,4,2,3917
