,NOC,count_target,count_deidentified
0,0,16052,3277
1,2,3661,2542
2,1,3128,3440
3,-1,1818,3295
4,3,1764,3105
5,4,517,2272
6,5,221,1650
7,6,51,2679
8,7,29,2387
9,9,12,2606
