,PINCP_DECILE,count_target,count_deidentified
0,-1,4247,2396
1,9,3308,2009
2,0,3121,3109
3,2,2301,2179
4,8,2295,2174
5,3,2062,2434
6,4,2046,2697
7,7,2012,2281
8,5,1980,2446
9,1,1951,2685
10,6,1930,2843
