,NPF,count_target,count_deidentified
0,-1,2061.0,1996
1,2,1253.0,1203
2,3,824.0,822
3,4,736.0,828
4,5,425.0,423
5,6,219.0,222
6,8,73.0,90
7,7,72.0,77
8,12,12.0,9
9,11,11.0,10
10,10,10.0,22
11,9,0.0,20
