,POVPIP,count_target,count_deidentified
0,16,1426,1948
1,3,407,298
2,-1,383,384
3,0,379,306
4,2,368,302
5,5,341,279
6,4,338,246
7,6,334,312
8,1,330,345
9,8,319,263
10,7,281,267
11,9,248,240
12,10,243,219
13,11,241,261
14,12,58,52
