,NOC,count_target,count_deidentified
0,0,3568.0,3331
1,1,602.0,645
2,2,525.0,699
3,-1,474.0,481
4,3,334.0,344
5,4,116.0,107
6,5,49.0,58
7,6,16.0,33
8,9,12.0,11
9,7,0.0,13
