,PINCP_DECILE,count_target,count_deidentified
0,-1,785,763
1,0,684,678
2,9,609,617
3,2,581,586
4,3,499,516
5,4,471,474
6,5,440,449
7,8,429,426
8,7,413,433
9,6,408,405
10,1,377,375
