,AGEP,count_target,count_deidentified
0,3,1716,609
1,12,1630,2270
2,15,1550,2162
3,17,1531,2136
4,7,1511,1406
5,6,1488,1166
6,13,1419,2035
7,8,1402,1483
8,19,1381,2022
9,1,1381,375
10,0,1353,328
11,9,1344,1682
12,18,1295,1741
13,11,1263,1387
14,4,1240,617
15,2,1225,302
16,10,1192,1330
17,14,1132,1622
18,16,1118,1748
19,5,1082,832
