,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,-1.1102230246251565e-16,-0.11833352873158806,0.12181976994883431,,0.10721141196443035,-0.09874837549511682,0.04602439517769445,0.20705979934952806
SEX,-0.11833352873158806,1.1102230246251565e-16,-0.07269486562695018,,0.03870727242454926,-0.005243906016794806,-0.022154224475619363,-0.11207187902194868
MSP,0.12181976994883434,-0.07269486562695018,0.0,,0.19913968669065463,-0.4800353121128374,-0.01971279782913899,-0.06038323550464225
RAC1P,,,,,,,,
HOUSING_TYPE,0.10721141196443035,0.038707272424549244,0.19913968669065468,,0.0,-0.24697760746018482,0.1653399041310235,0.1609712670576364
OWN_RENT,-0.09874837549511682,-0.005243906016794806,-0.4800353121128373,,-0.24697760746018482,0.0,-0.1301864260260005,-0.019240563898522443
DVET,0.04602439517769445,-0.02215422447561939,-0.01971279782913899,,0.1653399041310235,-0.1301864260260005,0.0,0.05459288340507873
DEYE,0.20705979934952806,-0.11207187902194868,-0.06038323550464226,,0.1609712670576364,-0.019240563898522443,0.05459288340507873,-1.1102230246251565e-16
