,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.11181011351959184,-0.07149850477977955,,-0.06052515347772404,-0.015096410908588532,,0.22747614558306006
SEX,-0.11181011351959184,0.0,0.13309098433825262,,0.0702397898024822,-0.051770043723269724,,0.07478313979532639
MSP,-0.07149850477977955,0.13309098433825262,-1.1102230246251565e-16,,0.020151188029670364,-0.09351719585332942,,0.11092797941720922
RAC1P,,,,,,,,
HOUSING_TYPE,-0.06052515347772404,0.0702397898024822,0.020151188029670364,,0.0,-0.026220332878748365,,0.0582105633964031
OWN_RENT,-0.015096410908588532,-0.051770043723269724,-0.09351719585332942,,-0.026220332878748365,-5.551115123125783e-16,,-0.12408123845744427
DVET,,,,,,,,
DEYE,0.22747614558306006,0.07478313979532639,0.11092797941720922,,0.0582105633964031,-0.12408123845744427,,1.176836406102666e-14
