,RAC1P,count_target,count_deidentified
0,1,7831,7781.0
1,2,627,606.0
2,8,255,252.0
3,9,253,269.0
4,6,249,286.0
5,3,43,54.0
6,5,7,17.0
7,7,7,0.0
8,4,4,11.0
