,EDU,count_target,count_deidentified
0,7,1715,1712
1,5,1590,1593
2,9,1574,1562
3,3,1096,1110
4,4,817,763
5,10,550,548
6,8,539,545
7,6,400,415
8,-1,301,327
9,2,272,274
10,1,246,258
11,11,104,84
12,12,72,85
